time_since_fade_in (s), phase_, amp (rad), freq (Hz), policy_output.at(motor_idx), policy_output.at(motor_idx) * params_.action_scales.at(motor_idx) (rad), motor_position (rad), motor_velocity (rad/s)
0.00549413, 0.054749, 0, 1, 0, 0, 0.0225811, -0.14286
0.00729838, 0.0957181, 0, 1, 0, 0, 0.0218181, -0.14286
0.0134491, 0.150171, 0, 1, 0, 0, 0.0214367, -0.111115
0.0163206, 0.197538, 0, 1, 0, 0, 0.0210552, -0.0793686
0.0203069, 0.24482, 0, 1, 0, 0, 0.0206737, -0.0793686
0.0224382, 0.28035, 0, 1, 0, 0, 0.0199108, -0.0793686
0.0300837, 0.338801, 0, 1, 0, 0, 0.0191478, -0.174606
0.03086, 0.379321, 0, 1, 0, 0, 0.017622, -0.269844
0.0374152, 0.429021, 0, 1, 0, 0, 0.0149517, -0.46032
0.0384754, 0.464673, 0, 1, 0, 0, 0.0118999, -0.650795
0.045576, 0.519923, 0, 1, 0, 0, 0.00999256, -0.555557
0.0464412, 0.555419, 0, 1, 0, 0, 0.00770279, -0.555557
0.0537435, 0.611736, 0, 1, 0, 0, 0.00426956, -0.714287
0.0555497, 0.654423, 0, 1, 0, 0, 0.00236221, -0.682541
0.0602622, 0.701177, 0, 1, 0, 0, 0.00159927, -0.396828
0.0644128, 0.749129, 0, 1, 0, 0, 0.00236221, -0.0793686
0.0682654, 0.796144, 0, 1, 0, 0, 0.00312515, 0.206352
0.0720731, 0.841957, 0, 1, 0, 0, 0.00426956, 0.269844
0.0766796, 0.891566, 0, 1, 0, 0, 0.0050325, 0.269844
0.0784385, 0.927155, 0, 1, 0, 0, 0.00541397, 0.174606
0.0855164, 0.981986, 0, 1, 0, 0, 0.0050325, 0.0158768
0.0864518, 1.01764, 0, 1, 0, 0, 0.00465103, -0.0476227
0.0928833, 1.06853, 0, 1, 0, 0, 0.00426956, -0.0793686
0.0961798, 1.11502, 0, 1, 0, 0, 0.00426956, -0.0793686
0.100183, 1.16149, 0, 1, 0, 0, 0.00388809, -0.0476227
0.1041, 1.20747, 0, 1, 0, 0, 0.00426956, 0.0158768
0.108676, 1.25706, 0, 1, 0, 0, 0.00426956, 0.0476227
0.110439, 1.2926, 0, 1, 0, 0, 0.00426956, 0.0158768
0.116679, 1.34222, 0, 1, 0, 0, 0.00426956, 0.0158768
0.120169, 1.38863, 0, 1, 0, 0, 0.00426956, 0.0158768
0.122453, 1.42426, 0, 1, 0, 0, 0.00426956, 0.0158768
0.128687, 1.47393, 0, 1, 0, 0, 0.00426956, 0.0158768
0.131195, 1.51422, 0, 1, 0, 0, 0.00426956, 0.0158768
0.136111, 1.56026, 0, 1, 0, 0, 0.00426956, 0.0158768
0.140303, 1.6075, 0, 1, 0, 0, 0.00426956, 0.0158768
0.143322, 1.6486, 0, 1, 0, 0, 0.00426956, 0.0158768
0.148938, 1.69987, 0, 1, 0, 0, 0.00426956, 0.0158768
0.150442, 1.73546, 0, 1, 0, 0, 0.00426956, 0.0158768
0.156628, 1.78477, 0, 1, 0, 0, 0.00426956, 0.0158768
0.158455, 1.82038, 0, 1, 0, 0, 0.00426956, 0.0158768
0.164641, 1.86971, 0, 1, 0, 0, 0.00426956, 0.0158768
0.166439, 1.90524, 0, 1, 0, 0, 0.00426956, 0.0158768
0.172818, 1.95572, 0, 1, 0, 0, 0.00426956, 0.0158768
0.175981, 2.00095, 0, 1, 0, 0, 0.00426956, 0.0158768
0.180103, 2.04695, 0, 1, 0, 0, 0.00426956, 0.0158768
0.185173, 2.09965, 0, 1, 0, 0, 0.00426956, 0.0158768
0.186446, 2.13524, 0, 1, 0, 0, 0.00426956, 0.0158768
0.19419, 2.19435, 0, 1, 0, 0, 0.00426956, 0.0158768
0.194905, 2.23572, 0, 1, 0, 0, 0.00426956, 0.0158768
0.20014, 2.27616, 0, 1, 0, 0, 0.00426956, 0.0158768
0.203295, 2.31703, 0, 1, 0, 0, 0.00426956, 0.0158768
0.208695, 2.36675, 0, 1, 0, 0, 0.00426956, 0.0158768
0.21122, 2.40724, 0, 1, 0, 0, 0.00426956, 0.0158768
0.216048, 2.45286, 0, 1, 0, 0, 0.00426956, 0.0158768
0.220137, 2.49909, 0, 1, 0, 0, 0.00426956, 0.0158768
0.22323, 2.53961, 0, 1, 0, 0, 0.00426956, 0.0158768
0.229823, 2.59643, 0, 1, 0, 0, 0.00426956, 0.0158768
0.230552, 2.63335, 0, 1, 0, 0, 0.00426956, 0.0158768
0.235209, 2.67244, 0, 1, 0, 0, 0.00426956, 0.0158768
0.240101, 2.71842, 0, 1, 0, 0, 0.00426956, 0.0158768
0.244048, 2.76411, 0, 1, 0, 0, 0.00426956, 0.0158768
0.248583, 2.81309, 0, 1, 0, 0, 0.00426956, 0.0158768
0.251182, 2.8533, 0, 1, 0, 0, 0.00426956, 0.0158768
0.255977, 2.89851, 0, 1, 0, 0, 0.00426956, 0.0158768
0.26033, 2.94595, 0, 1, 0, 0, 0.00426956, 0.0158768
0.265066, 2.99796, 0, 1, 0, 0, 0.00426956, 0.0158768
0.266437, 3.0335, 0, 1, 0, 0, 0.00426956, 0.0158768
0.274068, 3.09184, 0, 1, 0, 0, 0.00426956, 0.0158768
0.274851, 3.13226, 0, 1, 0, 0, 0.00426956, 0.0158768
0.280278, 3.17478, 0, 1, -0, -0, 0.00426956, 0.0158768
0.283873, 3.21929, 0, 1, -0, -0, 0.00426956, 0.0158768
0.288855, 3.27061, 0, 1, -0, -0, 0.00426956, 0.0158768
0.291267, 3.31025, 0, 1, -0, -0, 0.00426956, 0.0158768
0.296194, 3.35684, 0, 1, -0, -0, 0.00426956, 0.0158768
0.300112, 3.40283, 0, 1, -0, -0, 0.00426956, 0.0158768
0.303151, 3.44286, 0, 1, -0, -0, 0.00426956, 0.0158768
0.308026, 3.48839, 0, 1, -0, -0, 0.00426956, 0.0158768
0.312061, 3.53413, 0, 1, -0, -0, 0.00426956, 0.0158768
0.315172, 3.57428, 0, 1, -0, -0, 0.00426956, 0.0158768
0.320269, 3.62132, 0, 1, -0, -0, 0.00426956, 0.0158768
0.324245, 3.6682, 0, 1, -0, -0, 0.00426956, 0.0158768
0.328647, 3.71762, 0, 1, -0, -0, 0.00426956, 0.0158768
0.333429, 3.77194, 0, 1, -0, -0, 0.00426956, 0.0158768
0.335461, 3.81389, 0, 1, -0, -0, 0.00426956, 0.0158768
0.340266, 3.86093, 0, 1, -0, -0, 0.00426956, 0.0158768
0.344431, 3.90898, 0, 1, -0, -0, 0.00426956, 0.0158768
0.348665, 3.95856, 0, 1, -0, -0, 0.00426956, 0.0158768
0.350448, 3.99397, 0, 1, -0, -0, 0.00426956, 0.0158768
0.356635, 4.04336, 0, 1, -0, -0, 0.00426956, 0.0158768
0.358442, 4.0789, 0, 1, -0, -0, 0.00426956, 0.0158768
0.365052, 4.13083, 0, 1, -0, -0, 0.00426956, 0.0158768
0.36822, 4.17761, 0, 1, -0, -0, 0.00426956, 0.0158768
0.372421, 4.2256, 0, 1, -0, -0, 0.00426956, 0.0158768
0.375481, 4.26767, 0, 1, -0, -0, 0.00426956, 0.0158768
0.380206, 4.31432, 0, 1, -0, -0, 0.00426956, 0.0158768
0.382443, 4.34988, 0, 1, -0, -0, 0.00426956, 0.0158768
0.389401, 4.40403, 0, 1, -0, -0, 0.00426956, 0.0158768
0.390442, 4.43959, 0, 1, -0, -0, 0.00426956, 0.0158768
0.396389, 4.48739, 0, 1, -0, -0, 0.00426956, 0.0158768
0.400378, 4.53512, 0, 1, -0, -0, 0.00426956, 0.0158768
0.402437, 4.57063, 0, 1, -0, -0, 0.00426956, 0.0158768
0.409326, 4.62431, 0, 1, -0, -0, 0.00426956, 0.0158768
0.411372, 4.66571, 0, 1, -0, -0, 0.00426956, 0.0158768
0.416158, 4.71206, 0, 1, -0, -0, 0.00426956, 0.0158768
0.420366, 4.75976, 0, 1, -0, -0, 0.00426956, 0.0158768
0.422443, 4.79524, 0, 1, -0, -0, 0.00426956, 0.0158768
0.428837, 4.84585, 0, 1, -0, -0, 0.00426956, 0.0158768
0.430446, 4.88143, 0, 1, -0, -0, 0.00426956, 0.0158768
0.436502, 4.92993, 0, 1, -0, -0, 0.00426956, 0.0158768
0.438443, 4.9655, 0, 1, -0, -0, 0.00426956, 0.0158768
0.445775, 5.02199, 0, 1, -0, -0, 0.00426956, 0.0158768
0.446492, 5.0582, 0, 1, -0, -0, 0.00426956, 0.0158768
0.453474, 5.11221, 0, 1, -0, -0, 0.00426956, 0.0158768
0.455315, 5.15322, 0, 1, -0, -0, 0.00426956, 0.0158768
0.46038, 5.20094, 0, 1, -0, -0, 0.00426956, 0.0158768
0.462437, 5.23648, 0, 1, -0, -0, 0.00426956, 0.0158768
0.468811, 5.28679, 0, 1, -0, -0, 0.00426956, 0.0158768
0.47045, 5.32269, 0, 1, -0, -0, 0.00426956, 0.0158768
0.476321, 5.37003, 0, 1, -0, -0, 0.00426956, 0.0158768
0.480328, 5.41744, 0, 1, -0, -0, 0.00426956, 0.0158768
0.485355, 5.47127, 0, 1, -0, -0, 0.00426956, 0.0158768
0.486433, 5.50678, 0, 1, -0, -0, 0.00426956, 0.0158768
0.494049, 5.56502, 0, 1, -0, -0, 0.00426956, 0.0158768
0.494801, 5.60495, 0, 1, -0, -0, 0.00426956, 0.0158768
0.500294, 5.64789, 0, 1, -0, -0, 0.00426956, 0.0158768
0.503271, 5.68867, 0, 1, -0, -0, 0.00426956, 0.0158768
0.50867, 5.73822, 0, 1, -0, -0, 0.00426956, 0.0158768
0.510441, 5.77376, 0, 1, -0, -0, 0.00426956, 0.0158768
0.516379, 5.82149, 0, 1, -0, -0, 0.00426956, 0.0158768
0.520324, 5.86888, 0, 1, -0, -0, 0.00426956, 0.0158768
0.522431, 5.90435, 0, 1, -0, -0, 0.00426956, 0.0158768
0.528209, 5.95105, 0, 1, -0, -0, 0.00426956, 0.0158768
0.532303, 5.99829, 0, 1, -0, -0, 0.00426956, 0.0158768
0.535245, 6.03889, 0, 1, -0, -0, 0.00426956, 0.0158768
0.540269, 6.08594, 0, 1, -0, -0, 0.00426956, 0.0158768
0.54468, 6.13556, 0, 1, -0, -0, 0.00426956, 0.0158768
0.548698, 6.1853, 0, 1, -0, -0, 0.00426956, 0.0158768
0.55046, 6.22096, 0, 1, -0, -0, 0.00426956, 0.0158768
0.556217, 6.26767, 0, 1, -0, -0, 0.00426956, 0.0158768
0.560238, 6.31453, 0, 1, 0, 0, 0.00426956, 0.0158768
0.563205, 6.35484, 0, 1, 0, 0, 0.00426956, 0.0158768
0.568659, 6.40432, 0, 1, 0, 0, 0.00426956, 0.0158768
0.571244, 6.44495, 0, 1, 0, 0, 0.00426956, 0.0158768
0.576213, 6.49162, 0, 1, 0, 0, 0.00426956, 0.0158768
0.578435, 6.52712, 0, 1, 0, 0, 0.00426956, 0.0158768
0.585413, 6.58135, 0, 1, 0, 0, 0.00426956, 0.0158768
0.586446, 6.61694, 0, 1, 0, 0, 0.00426956, 0.0158768
0.59379, 6.67352, 0, 1, 0, 0, 0.00426956, 0.0158768
0.594718, 6.71188, 0, 1, 0, 0, 0.00426956, 0.0158768
0.600536, 6.75853, 0, 1, 0, 0, 0.00426956, 0.0158768
0.60324, 6.7991, 0, 1, 0, 0, 0.00426956, 0.0158768
0.608586, 6.8481, 0, 1, 0, 0, 0.00426956, 0.0158768
0.61043, 6.88362, 0, 1, 0, 0, 0.00426956, 0.0158768
0.61614, 6.92986, 0, 1, 0, 0, 0.00426956, 0.0158768
0.620166, 6.97626, 0, 1, 0, 0, 0.00426956, 0.0158768
0.624161, 7.02262, 0, 1, 0, 0, 0.00426956, 0.0158768
0.628742, 7.07263, 0, 1, 0, 0, 0.00426956, 0.0158768
0.630434, 7.10814, 0, 1, 0, 0, 0.00426956, 0.0158768
0.636269, 7.15519, 0, 1, 0, 0, 0.00426956, 0.0158768
0.640175, 7.20163, 0, 1, 0, 0, 0.00426956, 0.0158768
0.642436, 7.23716, 0, 1, 0, 0, 0.00426956, 0.0158768
0.648619, 7.2864, 0, 1, 0, 0, 0.00426956, 0.0158768
0.650437, 7.32193, 0, 1, 0, 0, 0.00426956, 0.0158768
0.656322, 7.36928, 0, 1, 0, 0, 0.00426956, 0.0158768
0.660201, 7.41589, 0, 1, 0, 0, 0.00426956, 0.0158768
0.662437, 7.45143, 0, 1, 0, 0, 0.00426956, 0.0158768
0.669204, 7.50435, 0, 1, 0, 0, 0.00426956, 0.0158768
0.670442, 7.53992, 0, 1, 0, 0, 0.00426956, 0.0158768
0.676045, 7.58554, 0, 1, 0, 0, 0.00426956, 0.0158768
0.680179, 7.632, 0, 1, 0, 0, 0.00426956, 0.0158768
0.682435, 7.66751, 0, 1, 0, 0, 0.00426956, 0.0158768
0.688674, 7.7171, 0, 1, 0, 0, 0.00426956, 0.0158768
0.690438, 7.75265, 0, 1, 0, 0, 0.00426956, 0.0158768
0.696109, 7.79867, 0, 1, 0, 0, 0.00426956, 0.0158768
0.700136, 7.84485, 0, 1, 0, 0, 0.00426956, 0.0158768
0.704061, 7.89059, 0, 1, 0, 0, 0.00426956, 0.0158768
0.707198, 7.93088, 0, 1, 0, 0, 0.00426956, 0.0158768
0.713538, 7.9859, 0, 1, 0, 0, 0.00426956, 0.0158768
0.715312, 8.02692, 0, 1, 0, 0, 0.00426956, 0.0158768
0.720121, 8.07302, 0, 1, 0, 0, 0.00426956, 0.0158768
0.722455, 8.10871, 0, 1, 0, 0, 0.00426956, 0.0158768
0.729311, 8.16223, 0, 1, 0, 0, 0.00426956, 0.0158768
0.73047, 8.19797, 0, 1, 0, 0, 0.00426956, 0.0158768
0.736163, 8.24437, 0, 1, 0, 0, 0.00426956, 0.0158768
0.740153, 8.29063, 0, 1, 0, 0, 0.00426956, 0.0158768
0.742432, 8.32613, 0, 1, 0, 0, 0.00426956, 0.0158768
0.748835, 8.37672, 0, 1, 0, 0, 0.00426956, 0.0158768
0.750437, 8.41228, 0, 1, 0, 0, 0.00426956, 0.0158768
0.756048, 8.45794, 0, 1, 0, 0, 0.00426956, 0.0158768
0.758446, 8.49351, 0, 1, 0, 0, 0.00426956, 0.0158768
0.766099, 8.55197, 0, 1, 0, 0, 0.00426956, 0.0158768
0.766837, 8.59232, 0, 1, 0, 0, 0.00426956, 0.0158768
0.772116, 8.63374, 0, 1, 0, 0, 0.00426956, 0.0158768
0.776035, 8.67926, 0, 1, 0, 0, 0.00426956, 0.0158768
0.780213, 8.72599, 0, 1, 0, 0, 0.00426956, 0.0158768
0.783197, 8.76626, 0, 1, 0, 0, 0.00426956, 0.0158768
0.788743, 8.81626, 0, 1, 0, 0, 0.00426956, 0.0158768
0.792021, 8.86177, 0, 1, 0, 0, 0.00426956, 0.0158768
0.796062, 8.9075, 0, 1, 0, 0, 0.00426956, 0.0158768
0.798432, 8.943, 0, 1, 0, 0, 0.00426956, 0.0158768
0.805182, 8.9958, 0, 1, 0, 0, 0.00426956, 0.0158768
0.80644, 9.03136, 0, 1, 0, 0, 0.00426956, 0.0158768
0.814112, 9.08998, 0, 1, 0, 0, 0.00426956, 0.0158768
0.814833, 9.13047, 0, 1, 0, 0, 0.00426956, 0.0158768
0.820108, 9.17158, 0, 1, 0, 0, 0.00426956, 0.0158768
0.824987, 9.22315, 0, 1, 0, 0, 0.00426956, 0.0158768
0.829007, 9.27479, 0, 1, 0, 0, 0.00426956, 0.0158768
0.830453, 9.31053, 0, 1, 0, 0, 0.00426956, 0.0158768
0.835281, 9.35138, 0, 1, 0, 0, 0.00426956, 0.0158768
0.840187, 9.3979, 0, 1, 0, 0, 0.00426956, 0.0158768
0.845919, 9.45529, 0, 1, -0, -0, 0.00426956, 0.0158768
0.846658, 9.49347, 0, 1, -0, -0, 0.00426956, 0.0158768
0.853661, 9.54686, 0, 1, -0, -0, 0.00426956, 0.0158768
0.854413, 9.58188, 0, 1, -0, -0, 0.00426956, 0.0158768
0.862726, 9.64499, 0, 1, -0, -0, 0.00426956, 0.0158768
0.864273, 9.69836, 0, 1, -0, -0, 0.00426956, 0.0158768
0.868189, 9.73223, 0, 1, -0, -0, 0.00426956, 0.0158768
0.870449, 9.76786, 0, 1, -0, -0, 0.00426956, 0.0158768
0.876308, 9.81513, 0, 1, -0, -0, 0.00426956, 0.0158768
0.880141, 9.86142, 0, 1, -0, -0, 0.00426956, 0.0158768
0.882456, 9.89702, 0, 1, -0, -0, 0.00426956, 0.0158768
0.888634, 9.94625, 0, 1, -0, -0, 0.00426956, 0.0158768
0.892007, 9.99164, 0, 1, -0, -0, 0.00426956, 0.0158768
0.895228, 10.0321, 0, 1, -0, -0, 0.00426956, 0.0158768
0.900273, 10.0792, 0, 1, -0, -0, 0.00426956, 0.0158768
0.903215, 10.1196, 0, 1, -0, -0, 0.00426956, 0.0158768
0.908624, 10.1689, 0, 1, -0, -0, 0.00426956, 0.0158768
0.910439, 10.2044, 0, 1, -0, -0, 0.00426956, 0.0158768
0.916016, 10.2499, 0, 1, -0, -0, 0.00426956, 0.0158768
0.920152, 10.2962, 0, 1, -0, -0, 0.00426956, 0.0158768
0.924041, 10.3418, 0, 1, -0, -0, 0.00426956, 0.0158768
0.928711, 10.3916, 0, 1, -0, -0, 0.00426956, 0.0158768
0.931415, 10.4333, 0, 1, -0, -0, 0.00426956, 0.0158768
0.936173, 10.4797, 0, 1, -0, -0, 0.00426956, 0.0158768
0.940325, 10.5271, 0, 1, -0, -0, 0.00426956, 0.0158768
0.944659, 10.5766, 0, 1, -0, -0, 0.00426956, 0.0158768
0.946443, 10.6122, 0, 1, -0, -0, 0.00426956, 0.0158768
0.953489, 10.6669, 0, 1, -0, -0, 0.00426956, 0.0158768
0.955365, 10.7082, 0, 1, -0, -0, 0.00426956, 0.0158768
0.960089, 10.7541, 0, 1, -0, -0, 0.00426956, 0.0158768
0.96245, 10.7897, 0, 1, -0, -0, 0.00426956, 0.0158768
0.968828, 10.8403, 0, 1, -0, -0, 0.00426956, 0.0158768
0.972016, 10.8857, 0, 1, -0, -0, 0.00426956, 0.0158768
0.975362, 10.9271, 0, 1, -0, -0, 0.00426956, 0.0158768
0.980176, 10.9735, 0, 1, -0, -0, 0.00426956, 0.0158768
0.983315, 11.0146, 0, 1, -0, -0, 0.00426956, 0.0158768
0.98857, 11.0635, 0, 1, -0, -0, 0.00426956, 0.0158768
0.990456, 11.0992, 0, 1, -0, -0, 0.00426956, 0.0158768
0.996172, 11.1456, 0, 1, -0, -0, 0.00426956, 0.0158768
1.00033, 11.193, 0, 1, -0, -0, 0.00426956, 0.0158768
1.00575, 11.2493, 0, 1, -0, -0, 0.00426956, 0.0158768
1.00656, 11.2861, 0, 1, -0, -0, 0.00426956, 0.0158768
1.01472, 11.3476, 0, 1, -0, -0, 0.00426956, 0.0158768
1.01545, 11.3958, 0, 1, -0, -0, 0.00426956, 0.0158768
1.02028, 11.4302, 0, 1, -0, -0, 0.00426956, 0.0158768
1.02247, 11.466, 0, 1, -0, -0, 0.00426956, 0.0158768
1.02872, 11.5159, 0, 1, -0, -0, 0.00426956, 0.0158768
1.03122, 11.5563, 0, 1, -0, -0, 0.00426956, 0.0158768
1.03606, 11.6021, 0, 1, -0, -0, 0.00426956, 0.0158768
1.04013, 11.6483, 0, 1, -0, -0, 0.00426956, 0.0158768
1.04328, 11.6891, 0, 1, -0, -0, 0.00426956, 0.0158768
1.04891, 11.7402, 0, 1, -0, -0, 0.00426956, 0.0158768
1.05137, 11.7816, 0, 1, -0, -0, 0.00426956, 0.0158768
1.05526, 11.8223, 0, 1, -0, -0, 0.00426956, 0.0158768
1.06017, 11.8688, 0, 1, -0, -0, 0.00426956, 0.0158768
1.06569, 11.9248, 0, 1, -0, -0, 0.00426956, 0.0158768
1.06641, 11.9599, 0, 1, -0, -0, 0.00426956, 0.0158768
1.07374, 12.0166, 0, 1, -0, -0, 0.00426956, 0.0158768
1.07445, 12.0523, 0, 1, -0, -0, 0.00426956, 0.0158768
1.08269, 12.1145, 0, 1, -0, -0, 0.00426956, 0.0158768
1.08423, 12.1673, 0, 1, -0, -0, 0.00426956, 0.0158768
1.08821, 12.2018, 0, 1, -0, -0, 0.00426956, 0.0158768
1.09121, 12.2422, 0, 1, -0, -0, 0.00426956, 0.0158768
1.09601, 12.2876, 0, 1, -0, -0, 0.00426956, 0.0158768
1.10012, 12.3337, 0, 1, -0, -0, 0.00426956, 0.0158768
1.10244, 12.3692, 0, 1, -0, -0, 0.00426956, 0.0158768
1.10865, 12.4187, 0, 1, -0, -0, 0.00426956, 0.0158768
1.1121, 12.4646, 0, 1, -0, -0, 0.00426956, 0.0158768
1.1152, 12.5049, 0, 1, -0, -0, 0.00426956, 0.0158768
1.1203, 12.5522, 0, 1, -0, -0, 0.00426956, 0.0158768
1.1242, 12.5987, 0, 1, 0, 0, 0.00426956, 0.0158768
1.12815, 12.645, 0, 1, 0, 0, 0.00426956, 0.0158768
1.13122, 12.6854, 0, 1, 0, 0, 0.00426956, 0.0158768
1.13524, 12.726, 0, 1, 0, 0, 0.00426956, 0.0158768
1.14013, 12.7722, 0, 1, 0, 0, 0.00426956, 0.0158768
1.14323, 12.8127, 0, 1, 0, 0, 0.00426956, 0.0158768
1.14891, 12.8638, 0, 1, 0, 0, 0.00426956, 0.0158768
1.15209, 12.9097, 0, 1, 0, 0, 0.00426956, 0.0158768
1.15525, 12.9503, 0, 1, 0, 0, 0.00426956, 0.0158768
1.16012, 12.9964, 0, 1, 0, 0, 0.00426956, 0.0158768
1.16358, 13.0391, 0, 1, 0, 0, 0.00426956, 0.0158768
1.16859, 13.0881, 0, 1, 0, 0, 0.00426956, 0.0158768
1.17044, 13.1237, 0, 1, 0, 0, 0.00426956, 0.0158768
1.17599, 13.1689, 0, 1, 0, 0, 0.00426956, 0.0158768
1.18011, 13.215, 0, 1, 0, 0, 0.00426956, 0.0158768
1.18244, 13.2506, 0, 1, 0, 0, 0.00426956, 0.0158768
1.18859, 13.2997, 0, 1, 0, 0, 0.00426956, 0.0158768
1.19225, 13.3466, 0, 1, 0, 0, 0.00426956, 0.0158768
1.19548, 13.3887, 0, 1, 0, 0, 0.00426956, 0.0158768
1.20032, 13.436, 0, 1, 0, 0, 0.00426956, 0.0158768
1.20323, 13.4765, 0, 1, 0, 0, 0.00426956, 0.0158768
1.20908, 13.5286, 0, 1, 0, 0, 0.00426956, 0.0158768
1.21052, 13.5647, 0, 1, 0, 0, 0.00426956, 0.0158768
1.21641, 13.6126, 0, 1, 0, 0, 0.00426956, 0.0158768
1.22008, 13.6584, 0, 1, 0, 0, 0.00426956, 0.0158768
1.22322, 13.6988, 0, 1, 0, 0, 0.00426956, 0.0158768
1.22968, 13.7547, 0, 1, 0, 0, 0.00426956, 0.0158768
1.23119, 13.7946, 0, 1, 0, 0, 0.00426956, 0.0158768
1.2352, 13.8356, 0, 1, 0, 0, 0.00426956, 0.0158768
1.24014, 13.8818, 0, 1, 0, 0, 0.00426956, 0.0158768
1.24467, 13.9314, 0, 1, 0, 0, 0.00426956, 0.0158768
1.24827, 13.9785, 0, 1, 0, 0, 0.00426956, 0.0158768
1.25045, 14.0141, 0, 1, 0, 0, 0.00426956, 0.0158768
1.25596, 14.0592, 0, 1, 0, 0, 0.00426956, 0.0158768
1.26008, 14.105, 0, 1, 0, 0, 0.00426956, 0.0158768
1.26426, 14.152, 0, 1, 0, 0, 0.00426956, 0.0158768
1.26848, 14.2005, 0, 1, 0, 0, 0.00426956, 0.0158768
1.27147, 14.2425, 0, 1, 0, 0, 0.00426956, 0.0158768
1.27523, 14.283, 0, 1, 0, 0, 0.00426956, 0.0158768
1.28024, 14.3298, 0, 1, 0, 0, 0.00426956, 0.0158768
1.28325, 14.3705, 0, 1, 0, 0, 0.00426956, 0.0158768
1.28873, 14.4205, 0, 1, 0, 0, 0.00426956, 0.0158768
1.29127, 14.4612, 0, 1, 0, 0, 0.00426956, 0.0158768
1.29525, 14.5018, 0, 1, 0, 0, 0.00426956, 0.0158768
1.3016, 14.5569, 0, 1, 0, 0, 0.00426956, 0.0158768
1.30312, 14.5967, 0, 1, 0, 0, 0.00426956, 0.0158768
1.30863, 14.6468, 0, 1, 0, 0, 0.00426956, 0.0158768
1.31149, 14.6889, 0, 1, 0, 0, 0.00426956, 0.0158768
1.31607, 14.7347, 0, 1, 0, 0, 0.00426956, 0.0158768
1.32022, 14.7814, 0, 1, 0, 0, 0.00426956, 0.0158768
1.32408, 14.8273, 0, 1, 0, 0, 0.00426956, 0.0158768
1.32826, 14.8742, 0, 1, 0, 0, 0.00426956, 0.0158768
1.33219, 14.9209, 0, 1, 0, 0, 0.00426956, 0.0158768
1.33522, 14.9613, 0, 1, 0, 0, 0.00426956, 0.0158768
1.34039, 15.0091, 0, 1, 0, 0, 0.00426956, 0.0158768
1.34342, 15.0507, 0, 1, 0, 0, 0.00426956, 0.0158768
1.34869, 15.1004, 0, 1, 0, 0, 0.00426956, 0.0158768
1.35124, 15.1409, 0, 1, 0, 0, 0.00426956, 0.0158768
1.35524, 15.1815, 0, 1, 0, 0, 0.00426956, 0.0158768
1.3604, 15.2293, 0, 1, 0, 0, 0.00426956, 0.0158768
1.36337, 15.2707, 0, 1, 0, 0, 0.00426956, 0.0158768
1.36869, 15.3205, 0, 1, 0, 0, 0.00426956, 0.0158768
1.3714, 15.3621, 0, 1, 0, 0, 0.00426956, 0.0158768
1.37534, 15.4033, 0, 1, 0, 0, 0.00426956, 0.0158768
1.38066, 15.4528, 0, 1, 0, 0, 0.00426956, 0.0158768
1.3834, 15.4944, 0, 1, 0, 0, 0.00426956, 0.0158768
1.38878, 15.5447, 0, 1, 0, 0, 0.00426956, 0.0158768
1.39045, 15.5802, 0, 1, 0, 0, 0.00426956, 0.0158768
1.39617, 15.6266, 0, 1, 0, 0, 0.00426956, 0.0158768
1.40035, 15.6741, 0, 1, 0, 0, 0.00426956, 0.0158768
1.40244, 15.7097, 0, 1, -0, -0, 0.00426956, 0.0158768
1.40873, 15.7596, 0, 1, -0, -0, 0.00426956, 0.0158768
1.41044, 15.7952, 0, 1, -0, -0, 0.00426956, 0.0158768
1.41757, 15.8504, 0, 1, -0, -0, 0.00426956, 0.0158768
1.41844, 15.886, 0, 1, -0, -0, 0.00426956, 0.0158768
1.42437, 15.9337, 0, 1, -0, -0, 0.00426956, 0.0158768
1.42871, 15.9834, 0, 1, -0, -0, 0.00426956, 0.0158768
1.43046, 16.0191, 0, 1, -0, -0, 0.00426956, 0.0158768
1.4353, 16.0601, 0, 1, -0, -0, 0.00426956, 0.0158768
1.44037, 16.1078, 0, 1, -0, -0, 0.00426956, 0.0158768
1.44533, 16.1614, 0, 1, -0, -0, 0.00426956, 0.0158768
1.44644, 16.197, 0, 1, -0, -0, 0.00426956, 0.0158768
1.45292, 16.2481, 0, 1, -0, -0, 0.00426956, 0.0158768
1.45527, 16.2889, 0, 1, -0, -0, 0.00426956, 0.0158768
1.46024, 16.3357, 0, 1, -0, -0, 0.00426956, 0.0158768
1.46408, 16.3816, 0, 1, -0, -0, 0.00426956, 0.0158768
1.46828, 16.4288, 0, 1, -0, -0, 0.00426956, 0.0158768
1.47044, 16.4643, 0, 1, -0, -0, 0.00426956, 0.0158768
1.47808, 16.5227, 0, 1, -0, -0, 0.00426956, 0.0158768
1.47883, 16.5629, 0, 1, -0, -0, 0.00426956, 0.0158768
1.4843, 16.6057, 0, 1, -0, -0, 0.00426956, 0.0158768
1.48827, 16.6528, 0, 1, -0, -0, 0.00426956, 0.0158768
1.49336, 16.7065, 0, 1, -0, -0, 0.00426956, 0.0158768
1.49444, 16.7421, 0, 1, -0, -0, 0.00426956, 0.0158768
1.50203, 16.8001, 0, 1, -0, -0, 0.00426956, 0.0158768
